id,counselling_code,branch,year,allotted,available,fill_rate
1,1,BIO MEDICAL ENGINEERING (SS),2021,44,44,1.0
2,1,CIVIL ENGINEERING,2021,44,44,1.0
3,1,CIVIL ENGINEERING (TAMIL MEDIUM),2021,23,23,1.0
4,1,COMPUTER SCIENCE AND ENGINEERING,2021,45,45,1.0
5,1,COMPUTER SCIENCE AND ENGINEERING (SS),2021,84,84,1.0
6,1,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,46,46,1.0
7,1,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,43,43,1.0
8,1,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),2021,41,41,1.0
9,1,GEO INFORMATICS,2021,29,29,1.0
10,1,INDUSTRIAL ENGINEERING,2021,29,29,1.0
11,1,INFORMATION TECHNOLOGY (SS),2021,87,87,1.0
12,1,MANUFACTURING ENGINEERING,2021,44,44,1.0
13,1,MATERIAL SCIENCE AND ENGINEERING (SS),2021,22,22,1.0
14,1,MECHANICAL ENGINEERING,2021,86,86,1.0
15,1,MECHANICAL ENGINEERING (TAMIL MEDIUM),2021,22,22,1.0
16,1,MINING ENGINEERING,2021,22,22,1.0
17,1,PRINTING TECHNOLOGY,2021,30,30,1.0
18,1013,COMPUTER SCIENCE AND ENGINEERING,2021,46,46,1.0
19,1013,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,46,46,1.0
20,1013,INFORMATION TECHNOLOGY,2021,45,46,0.9783
21,1013,MECHANICAL ENGINEERING,2021,45,46,0.9783
22,1013,MECHANICAL ENGINEERING (TAMIL MEDIUM),2021,15,46,0.3261
23,1014,CIVIL ENGINEERING,2021,39,47,0.8298
24,1014,CIVIL ENGINEERING (TAMIL MEDIUM),2021,5,45,0.1111
25,1014,COMPUTER SCIENCE AND ENGINEERING,2021,45,45,1.0
26,1014,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,43,46,0.9348
27,1014,INFORMATION TECHNOLOGY,2021,47,47,1.0
28,1015,COMPUTER SCIENCE AND ENGINEERING,2021,44,44,1.0
29,1015,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,42,44,0.9545
30,1015,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,44,46,0.9565
31,1015,MECHANICAL ENGINEERING,2021,41,45,0.9111
32,1015,MECHANICAL ENGINEERING (TAMIL MEDIUM),2021,5,46,0.1087
33,1026,COMPUTER SCIENCE AND ENGINEERING,2021,45,45,1.0
34,1026,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,46,47,0.9787
35,1026,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,44,44,1.0
36,1026,MECHANICAL ENGINEERING,2021,44,45,0.9778
37,1101,CIVIL ENGINEERING,2021,10,34,0.2941
38,1101,COMPUTER SCIENCE AND ENGINEERING,2021,40,43,0.9302
39,1101,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,16,33,0.4848
40,1101,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,21,34,0.6176
41,1101,INFORMATION TECHNOLOGY,2021,19,21,0.9048
42,1101,MECHANICAL ENGINEERING,2021,14,33,0.4242
43,1106,AERONAUTICAL ENGINEERING,2021,7,21,0.3333
44,1106,CIVIL ENGINEERING,2021,1,22,0.0455
45,1106,COMPUTER SCIENCE AND ENGINEERING,2021,53,56,0.9464
46,1106,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,3,24,0.125
47,1106,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,24,52,0.4615
48,1106,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2021,8,25,0.32
49,1106,INFORMATION TECHNOLOGY,2021,48,51,0.9412
50,1106,MECHANICAL ENGINEERING,2021,4,26,0.1538
51,1106,TEXTILE TECHNOLOGY,2021,3,20,0.15
52,1107,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,0,19,0.0
53,1107,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,0,18,0.0
54,1107,FOOD TECHNOLOGY,2021,1,42,0.0238
55,1107,MECHANICAL ENGINEERING,2021,1,18,0.0556
56,1110,Artificial Intelligence and Data Science,2021,20,21,0.9524
57,1110,BIO TECHNOLOGY,2021,41,46,0.8913
58,1110,COMPUTER SCIENCE AND ENGINEERING,2021,41,43,0.9535
59,1110,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,8,10,0.8
60,1110,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,20,22,0.9091
61,1110,INFORMATION TECHNOLOGY,2021,22,22,1.0
62,1110,MECHANICAL ENGINEERING,2021,8,11,0.7273
63,1110,Mechatronics Engineering,2021,6,12,0.5
64,1112,Artificial Intelligence and Machine Learning,2021,22,23,0.9565
65,1112,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2021,20,22,0.9091
66,1112,COMPUTER SCIENCE AND ENGINEERING,2021,63,63,1.0
67,1112,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,64,65,0.9846
68,1112,INFORMATION TECHNOLOGY,2021,23,23,1.0
69,1113,Artificial Intelligence and Data Science,2021,21,22,0.9545
70,1113,CIVIL ENGINEERING,2021,10,11,0.9091
71,1113,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2021,22,22,1.0
72,1113,COMPUTER SCIENCE AND DESIGN,2021,22,23,0.9565
73,1113,COMPUTER SCIENCE AND ENGINEERING,2021,64,64,1.0
74,1113,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,21,22,0.9545
75,1113,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,65,66,0.9848
76,1113,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2021,10,11,0.9091
77,1113,INFORMATION TECHNOLOGY,2021,21,21,1.0
78,1113,MECHANICAL ENGINEERING,2021,23,23,1.0
79,1114,CIVIL ENGINEERING,2021,9,35,0.2571
80,1114,COMPUTER SCIENCE AND ENGINEERING,2021,62,64,0.9688
81,1114,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,52,67,0.7761
82,1114,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,65,66,0.9848
83,1114,INFORMATION TECHNOLOGY,2021,21,21,1.0
84,1114,MECHANICAL ENGINEERING,2021,76,90,0.8444
85,1115,Artificial Intelligence and Data Science,2021,44,45,0.9778
86,1115,COMPUTER SCIENCE AND ENGINEERING,2021,22,22,1.0
87,1115,MECHANICAL ENGINEERING,2021,8,22,0.3636
88,1116,CIVIL ENGINEERING,2021,1,40,0.025
89,1116,COMPUTER SCIENCE AND ENGINEERING,2021,38,40,0.95
90,1116,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,7,41,0.1707
91,1116,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,48,62,0.7742
92,1116,MECHANICAL ENGINEERING,2021,6,87,0.069
93,1118,Artificial Intelligence and Data Science,2021,23,23,1.0
94,1118,BIO MEDICAL ENGINEERING,2021,21,21,1.0
95,1118,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2021,22,22,1.0
96,1118,COMPUTER SCIENCE AND ENGINEERING,2021,42,43,0.9767
97,1118,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,21,23,0.913
98,1118,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,43,44,0.9773
99,1118,INFORMATION TECHNOLOGY,2021,40,42,0.9524
100,1118,MECHANICAL ENGINEERING,2021,22,22,1.0
101,1120,AUTOMOBILE ENGINEERING,2021,13,15,0.8667
102,1120,Artificial Intelligence and Data Science,2021,28,29,0.9655
103,1120,CIVIL ENGINEERING,2021,27,30,0.9
104,1120,COMPUTER SCIENCE AND ENGINEERING,2021,84,84,1.0
105,1120,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,27,28,0.9643
106,1120,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,84,85,0.9882
107,1120,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2021,15,15,1.0
108,1120,INFORMATION TECHNOLOGY,2021,27,27,1.0
109,1120,MECHANICAL ENGINEERING,2021,48,57,0.8421
110,1122,Artificial Intelligence and Data Science,2021,22,22,1.0
111,1122,BIO TECHNOLOGY,2021,33,34,0.9706
112,1122,CHEMICAL ENGINEERING,2021,33,35,0.9429
113,1122,CIVIL ENGINEERING,2021,21,22,0.9545
114,1122,COMPUTER SCIENCE AND ENGINEERING,2021,38,41,0.9268
115,1122,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,64,66,0.9697
116,1122,INFORMATION TECHNOLOGY,2021,22,22,1.0
117,1122,MECHANICAL ENGINEERING,2021,30,34,0.8824
118,1123,AERONAUTICAL ENGINEERING,2021,11,18,0.6111
119,1123,COMPUTER SCIENCE AND ENGINEERING,2021,30,39,0.7692
120,1123,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,16,40,0.4
121,1123,INFORMATION TECHNOLOGY,2021,15,20,0.75
122,1124,MARINE ENGINEERING,2021,15,19,0.7895
123,1124,MECHANICAL ENGINEERING,2021,1,29,0.0345
124,1125,AERONAUTICAL ENGINEERING,2021,1,20,0.05
125,1125,CIVIL ENGINEERING,2021,0,19,0.0
126,1125,COMPUTER SCIENCE AND ENGINEERING,2021,21,41,0.5122
127,1125,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,0,20,0.0
128,1125,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,0,38,0.0
129,1125,MECHANICAL ENGINEERING,2021,2,19,0.1053
130,1126,AGRICULTURE ENGINEERING,2021,14,29,0.4828
131,1126,Artificial Intelligence and Data Science,2021,24,25,0.96
132,1126,BIO MEDICAL ENGINEERING,2021,26,30,0.8667
133,1126,COMPUTER SCIENCE AND ENGINEERING,2021,41,43,0.9535
134,1126,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,14,22,0.6364
135,1126,ROBOTICS AND AUTOMATION,2021,11,15,0.7333
136,1127,AERONAUTICAL ENGINEERING,2021,5,17,0.2941
137,1127,BIO TECHNOLOGY,2021,31,39,0.7949
138,1127,CHEMICAL ENGINEERING,2021,13,38,0.3421
139,1127,CIVIL ENGINEERING,2021,4,17,0.2353
140,1127,COMPUTER SCIENCE AND ENGINEERING,2021,34,37,0.9189
141,1127,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,2,17,0.1176
142,1127,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,32,36,0.8889
143,1127,INFORMATION TECHNOLOGY,2021,18,19,0.9474
144,1127,MECHANICAL ENGINEERING,2021,6,38,0.1579
145,1128,Artificial Intelligence and Data Science,2021,31,32,0.9688
146,1128,COMPUTER SCIENCE AND ENGINEERING,2021,64,66,0.9697
147,1128,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,64,65,0.9846
148,1128,MECHANICAL ENGINEERING,2021,11,11,1.0
149,1133,CIVIL ENGINEERING,2021,0,22,0.0
150,1133,COMPUTER SCIENCE AND ENGINEERING,2021,33,44,0.75
151,1133,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,5,44,0.1136
152,1133,MECHANICAL ENGINEERING,2021,9,34,0.2647
153,1137,CIVIL ENGINEERING,2021,23,39,0.5897
154,1137,COMPUTER SCIENCE AND ENGINEERING,2021,33,34,0.9706
155,1137,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,6,37,0.1622
156,1137,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,19,38,0.5
157,1137,MECHANICAL ENGINEERING,2021,24,77,0.3117
158,1140,Artificial Intelligence and Data Science,2021,21,21,1.0
159,1140,COMPUTER SCIENCE AND ENGINEERING,2021,21,21,1.0
160,1140,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,20,22,0.9091
161,1140,INFORMATION TECHNOLOGY,2021,21,22,0.9545
162,1140,MECHANICAL ENGINEERING,2021,18,22,0.8182
163,1149,Artificial Intelligence and Data Science,2021,21,22,0.9545
164,1149,COMPUTER SCIENCE AND ENGINEERING,2021,63,66,0.9545
165,1149,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,43,46,0.9348
166,1149,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,127,133,0.9549
167,1149,INFORMATION TECHNOLOGY,2021,42,43,0.9767
168,1149,MECHANICAL ENGINEERING,2021,37,45,0.8222
169,1150,AGRICULTURE ENGINEERING,2021,13,45,0.2889
170,1150,BIO MEDICAL ENGINEERING,2021,4,45,0.0889
171,1150,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,0,44,0.0
172,1150,FOOD TECHNOLOGY,2021,1,45,0.0222
173,1150,MECHANICAL ENGINEERING,2021,0,44,0.0
174,1158,MARINE ENGINEERING,2021,19,80,0.2375
175,1202,COMPUTER SCIENCE AND ENGINEERING,2021,78,82,0.9512
176,1202,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,20,22,0.9091
177,1202,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,25,25,1.0
178,1202,INFORMATION TECHNOLOGY,2021,41,41,1.0
179,1202,MECHANICAL ENGINEERING,2021,24,26,0.9231
180,1205,CIVIL ENGINEERING,2021,1,27,0.037
181,1205,COMPUTER SCIENCE AND ENGINEERING,2021,9,42,0.2143
182,1205,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,0,29,0.0
183,1205,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,0,58,0.0
184,1205,MECHANICAL ENGINEERING,2021,0,29,0.0
185,1207,Artificial Intelligence and Data Science,2021,42,45,0.9333
186,1207,BIO MEDICAL ENGINEERING,2021,42,44,0.9545
187,1207,COMPUTER SCIENCE AND ENGINEERING,2021,87,89,0.9775
188,1207,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,63,67,0.9403
189,1207,INFORMATION TECHNOLOGY,2021,84,90,0.9333
190,1207,MECHANICAL ENGINEERING,2021,17,45,0.3778
191,1207,ROBOTICS AND AUTOMATION,2021,13,22,0.5909
192,1209,CIVIL ENGINEERING,2021,0,41,0.0
193,1209,COMPUTER SCIENCE AND ENGINEERING,2021,11,81,0.1358
194,1209,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,3,40,0.075
195,1209,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,1,83,0.012
196,1209,INFORMATION TECHNOLOGY,2021,8,18,0.4444
197,1209,MECHANICAL ENGINEERING,2021,0,82,0.0
198,1210,Artificial Intelligence and Data Science,2021,66,66,1.0
199,1210,CIVIL ENGINEERING,2021,21,22,0.9545
200,1210,COMPUTER AND COMMUNICATION ENGINEERING,2021,21,22,0.9545
201,1210,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2021,44,45,0.9778
202,1210,COMPUTER SCIENCE AND ENGINEERING,2021,108,109,0.9908
203,1210,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,84,89,0.9438
204,1210,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,106,110,0.9636
205,1210,INFORMATION TECHNOLOGY,2021,65,66,0.9848
206,1210,MECHANICAL ENGINEERING,2021,127,147,0.8639
207,1211,AERONAUTICAL ENGINEERING,2021,25,25,1.0
208,1211,AUTOMOBILE ENGINEERING,2021,11,11,1.0
209,1211,Artificial Intelligence and Machine Learning,2021,44,44,1.0
210,1211,BIO MEDICAL ENGINEERING,2021,42,43,0.9767
211,1211,BIO TECHNOLOGY,2021,65,66,0.9848
212,1211,CHEMICAL ENGINEERING,2021,24,25,0.96
213,1211,CIVIL ENGINEERING,2021,22,23,0.9565
214,1211,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2021,23,23,1.0
215,1211,COMPUTER SCIENCE AND DESIGN,2021,22,22,1.0
216,1211,COMPUTER SCIENCE AND ENGINEERING,2021,110,110,1.0
217,1211,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,53,56,0.9464
218,1211,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,87,87,1.0
219,1211,FOOD TECHNOLOGY,2021,21,22,0.9545
220,1211,INFORMATION TECHNOLOGY,2021,44,44,1.0
221,1211,MECHANICAL ENGINEERING,2021,70,74,0.9459
222,1211,Mechatronics Engineering,2021,23,25,0.92
223,1211,ROBOTICS AND AUTOMATION,2021,25,26,0.9615
224,1212,AUTOMOBILE ENGINEERING,2021,0,23,0.0
225,1212,BIO MEDICAL ENGINEERING,2021,22,41,0.5366
226,1212,COMPUTER SCIENCE AND ENGINEERING,2021,19,20,0.95
227,1212,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,5,23,0.2174
228,1212,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,9,23,0.3913
229,1212,MECHANICAL ENGINEERING,2021,2,46,0.0435
230,1212,PETROLEUM ENGINEERING,2021,13,22,0.5909
231,1216,AGRICULTURE ENGINEERING,2021,26,27,0.963
232,1216,Artificial Intelligence and Data Science,2021,55,57,0.9649
233,1216,Artificial Intelligence and Machine Learning,2021,25,26,0.9615
234,1216,BIO MEDICAL ENGINEERING,2021,28,28,1.0
235,1216,CHEMICAL ENGINEERING,2021,28,29,0.9655
236,1216,CIVIL ENGINEERING,2021,28,30,0.9333
237,1216,COMPUTER SCIENCE AND ENGINEERING,2021,82,85,0.9647
238,1216,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,29,30,0.9667
239,1216,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,137,142,0.9648
240,1216,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2021,25,27,0.9259
241,1216,INFORMATION TECHNOLOGY,2021,27,28,0.9643
242,1216,MECHANICAL ENGINEERING,2021,54,57,0.9474
243,1216,MEDICAL ELECTRONICS ENGINEERING,2021,27,30,0.9
244,1217,AUTOMOBILE ENGINEERING,2021,2,28,0.0714
245,1217,Artificial Intelligence and Data Science,2021,28,29,0.9655
246,1217,BIO MEDICAL ENGINEERING,2021,17,27,0.6296
247,1217,BIO TECHNOLOGY,2021,24,26,0.9231
248,1217,CIVIL ENGINEERING,2021,1,29,0.0345
249,1217,COMPUTER SCIENCE AND ENGINEERING,2021,27,28,0.9643
250,1217,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,11,30,0.3667
251,1217,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,45,56,0.8036
252,1217,FOOD TECHNOLOGY,2021,23,29,0.7931
253,1217,MECHANICAL AND AUTOMATION ENGINEERING,2021,3,29,0.1034
254,1217,MECHANICAL ENGINEERING (SANDWICH),2021,1,28,0.0357
255,1218,Artificial Intelligence and Data Science,2021,26,30,0.8667
256,1218,BIO MEDICAL ENGINEERING,2021,12,23,0.5217
257,1218,CIVIL ENGINEERING,2021,1,11,0.0909
258,1218,COMPUTER SCIENCE AND ENGINEERING,2021,39,42,0.9286
259,1218,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,5,22,0.2273
260,1218,ELECTRONICS AND COMMUNICATION ENGINEERING,2021,13,22,0.5909
261,1218,INFORMATION TECHNOLOGY,2021,20,22,0.9091
262,1218,MECHANICAL ENGINEERING,2021,4,23,0.1739
263,1218,Mechatronics Engineering,2021,4,10,0.4
264,1218,PHARMACEUTICAL TECHNOLOGY,2021,5,10,0.5
265,1218,ROBOTICS AND AUTOMATION,2021,5,23,0.2174
266,1219,AUTOMOBILE ENGINEERING,2021,16,17,0.9412
267,1219,Artificial Intelligence and Data Science,2021,21,21,1.0
268,1219,BIO TECHNOLOGY,2021,22,22,1.0
269,1219,CHEMICAL ENGINEERING,2021,50,52,0.9615
270,1219,CIVIL ENGINEERING,2021,11,11,1.0
271,1219,COMPUTER SCIENCE AND ENGINEERING,2021,64,64,1.0
272,1219,ELECTRICAL AND ELECTRONICS ENGINEERING,2021,68,68,1.0
